train_accuracy_step,train_f1score_step,train_labelsmoothingcrossentropy_step,epoch,step,val_accuracy,val_f1score,val_labelsmoothingcrossentropy,train_accuracy_epoch,train_f1score_epoch,train_labelsmoothingcrossentropy_epoch
0.46875,0.28631746768951416,2.493356704711914,1,2149,,,,,,
0.546875,0.35951149463653564,2.1894803047180176,1,2199,,,,,,
0.53125,0.29901614785194397,2.0628514289855957,1,2249,,,,,,
0.46875,0.2825974225997925,2.2488558292388916,1,2299,,,,,,
0.421875,0.26049208641052246,2.506403923034668,1,2349,,,,,,
0.40625,0.23989975452423096,2.7323808670043945,1,2399,,,,,,
0.4375,0.2755625247955322,2.462055206298828,1,2449,,,,,,
0.375,0.21194083988666534,2.4080328941345215,1,2499,,,,,,
0.4375,0.2608465552330017,2.5988988876342773,1,2549,,,,,,
0.4375,0.3065907657146454,2.180602550506592,1,2599,,,,,,
0.34375,0.1557970941066742,2.6927073001861572,1,2649,,,,,,
0.46875,0.27806639671325684,2.333193302154541,1,2699,,,,,,
0.359375,0.1936831772327423,2.966031789779663,1,2749,,,,,,
0.421875,0.25433605909347534,2.3226945400238037,1,2799,,,,,,
0.40625,0.2322731614112854,2.781327962875366,1,2849,,,,,,
0.53125,0.3817088007926941,2.2496886253356934,1,2899,,,,,,
0.40625,0.18555931746959686,2.5395095348358154,1,2949,,,,,,
0.390625,0.25566136837005615,2.466740131378174,1,2999,,,,,,
0.515625,0.28227105736732483,2.2569239139556885,1,3049,,,,,,
0.5625,0.3565784990787506,2.098695755004883,1,3099,,,,,,
0.4375,0.2580086886882782,2.7252979278564453,1,3149,,,,,,
0.46875,0.31886452436447144,2.50972580909729,1,3199,,,,,,
0.5,0.36631664633750916,2.2833781242370605,1,3249,,,,,,
0.390625,0.24823632836341858,2.4994864463806152,1,3299,,,,,,
0.453125,0.3529762029647827,2.4345312118530273,1,3349,,,,,,
,,,1,3389,0.46003925800323486,0.2894522547721863,2.413950204849243,,,
,,,1,3389,,,,0.4385785460472107,0.27527856826782227,2.4884896278381348
0.40625,0.2964664101600647,2.416163921356201,2,3399,,,,,,
0.390625,0.2588658034801483,2.5692005157470703,2,3449,,,,,,
0.578125,0.42728614807128906,1.9428762197494507,2,3499,,,,,,
0.5625,0.36932557821273804,2.075735092163086,2,3549,,,,,,
0.53125,0.3869505822658539,2.238492012023926,2,3599,,,,,,
0.46875,0.3062134385108948,2.2458906173706055,2,3649,,,,,,
0.5,0.34063252806663513,2.3716020584106445,2,3699,,,,,,
0.421875,0.25518518686294556,2.4640579223632812,2,3749,,,,,,
0.5,0.3934640884399414,2.103926658630371,2,3799,,,,,,
0.5,0.39494654536247253,2.16934871673584,2,3849,,,,,,
0.40625,0.3001190423965454,2.7005105018615723,2,3899,,,,,,
0.453125,0.3001013398170471,2.3657398223876953,2,3949,,,,,,
0.578125,0.36684930324554443,2.1376633644104004,2,3999,,,,,,
0.515625,0.3773784637451172,2.0995025634765625,2,4049,,,,,,
0.421875,0.2515528202056885,2.324827194213867,2,4099,,,,,,
0.53125,0.3820114731788635,2.0928072929382324,2,4149,,,,,,
0.4375,0.28355634212493896,2.512789726257324,2,4199,,,,,,
0.609375,0.45468974113464355,1.759629487991333,2,4249,,,,,,
0.515625,0.3635658919811249,2.0721144676208496,2,4299,,,,,,
0.421875,0.2869323492050171,2.365814685821533,2,4349,,,,,,
0.515625,0.36045753955841064,2.389577865600586,2,4399,,,,,,
0.546875,0.32736068964004517,1.854490041732788,2,4449,,,,,,
0.4375,0.3147573471069336,2.49544620513916,2,4499,,,,,,
0.4375,0.24376899003982544,2.43357253074646,2,4549,,,,,,
0.46875,0.31980520486831665,2.306220769882202,2,4599,,,,,,
0.4375,0.24705885350704193,2.5835208892822266,2,4649,,,,,,
0.578125,0.45935022830963135,2.028480052947998,2,4699,,,,,,
0.625,0.5279234647750854,1.637712001800537,2,4749,,,,,,
0.40625,0.2926141619682312,2.7456982135772705,2,4799,,,,,,
0.46875,0.3252929449081421,2.297417163848877,2,4849,,,,,,
0.484375,0.34583336114883423,2.2163925170898438,2,4899,,,,,,
0.484375,0.31121695041656494,2.2047762870788574,2,4949,,,,,,
0.515625,0.37253668904304504,2.2568459510803223,2,4999,,,,,,
0.46875,0.3092592656612396,2.3318395614624023,2,5049,,,,,,
,,,2,5084,0.5016725063323975,0.3529869318008423,2.2448477745056152,,,
,,,2,5084,,,,0.4958517551422119,0.3726623058319092,2.2300515174865723
0.5,0.4025839567184448,1.9314332008361816,3,5099,,,,,,
0.609375,0.4470710754394531,1.9261233806610107,3,5149,,,,,,
0.5625,0.3995513916015625,2.2104358673095703,3,5199,,,,,,
0.5625,0.4394241273403168,2.012747287750244,3,5249,,,,,,
0.5625,0.44806569814682007,1.9145100116729736,3,5299,,,,,,
0.40625,0.2874286472797394,2.151763439178467,3,5349,,,,,,
0.53125,0.37905192375183105,1.9824086427688599,3,5399,,,,,,
0.46875,0.3797186017036438,2.453296184539795,3,5449,,,,,,
0.5,0.36666667461395264,2.08834171295166,3,5499,,,,,,
0.546875,0.36361610889434814,2.040642499923706,3,5549,,,,,,
0.484375,0.35567376017570496,2.213510274887085,3,5599,,,,,,
0.515625,0.3945835828781128,2.0139946937561035,3,5649,,,,,,
0.53125,0.34689924120903015,2.0046794414520264,3,5699,,,,,,
0.484375,0.2840808629989624,2.1639301776885986,3,5749,,,,,,
0.5625,0.37995511293411255,2.1206119060516357,3,5799,,,,,,
0.484375,0.38781431317329407,2.0375373363494873,3,5849,,,,,,
0.53125,0.3741477429866791,2.1908838748931885,3,5899,,,,,,
0.546875,0.4805091917514801,1.8987927436828613,3,5949,,,,,,
0.609375,0.41765159368515015,1.8141868114471436,3,5999,,,,,,
0.609375,0.46745842695236206,1.9657385349273682,3,6049,,,,,,
0.5,0.3592416048049927,2.1503689289093018,3,6099,,,,,,
0.453125,0.31296297907829285,2.2068209648132324,3,6149,,,,,,
0.46875,0.30312395095825195,2.201483964920044,3,6199,,,,,,
0.46875,0.32608646154403687,2.3448710441589355,3,6249,,,,,,
0.53125,0.37246376276016235,2.19661545753479,3,6299,,,,,,
0.484375,0.34529638290405273,2.3721184730529785,3,6349,,,,,,
0.625,0.46090808510780334,1.8020802736282349,3,6399,,,,,,
0.609375,0.42641186714172363,1.9543437957763672,3,6449,,,,,,
0.5,0.3388197124004364,2.2621331214904785,3,6499,,,,,,
0.546875,0.40222862362861633,1.914013147354126,3,6549,,,,,,
0.5625,0.35234570503234863,1.9165990352630615,3,6599,,,,,,
0.546875,0.3578798174858093,2.122610092163086,3,6649,,,,,,
0.484375,0.38545453548431396,2.0521020889282227,3,6699,,,,,,
0.5625,0.3658561110496521,2.143282413482666,3,6749,,,,,,
,,,3,6779,0.5194758772850037,0.36376410722732544,2.157994508743286,,,
,,,3,6779,,,,0.5283462405204773,0.4367164969444275,2.078554153442383
0.625,0.3970496952533722,1.7785053253173828,4,6799,,,,,,
0.578125,0.40986573696136475,1.8524291515350342,4,6849,,,,,,
0.46875,0.350046843290329,2.187096118927002,4,6899,,,,,,
0.484375,0.32851606607437134,2.040046215057373,4,6949,,,,,,
0.65625,0.5147688388824463,1.5812218189239502,4,6999,,,,,,
0.53125,0.3384348154067993,1.9106736183166504,4,7049,,,,,,
0.5625,0.3879293203353882,2.0431125164031982,4,7099,,,,,,
0.546875,0.42128852009773254,1.9111900329589844,4,7149,,,,,,
0.515625,0.31705036759376526,2.2275638580322266,4,7199,,,,,,
0.53125,0.35597825050354004,1.961270809173584,4,7249,,,,,,
0.53125,0.37336310744285583,1.932763934135437,4,7299,,,,,,
0.609375,0.48520562052726746,1.7519304752349854,4,7349,,,,,,
0.5,0.3534287214279175,2.04573917388916,4,7399,,,,,,
0.578125,0.40345239639282227,1.799377679824829,4,7449,,,,,,
0.5625,0.5060489177703857,1.824781060218811,4,7499,,,,,,
0.53125,0.4515873193740845,2.018948793411255,4,7549,,,,,,
0.46875,0.33882156014442444,2.312023162841797,4,7599,,,,,,
0.484375,0.3523104190826416,2.2952280044555664,4,7649,,,,,,
0.59375,0.4516904056072235,1.7916417121887207,4,7699,,,,,,
0.484375,0.3212156295776367,1.849326252937317,4,7749,,,,,,
0.484375,0.37386244535446167,2.372187852859497,4,7799,,,,,,
0.4375,0.25889211893081665,2.2639622688293457,4,7849,,,,,,
0.65625,0.41331782937049866,1.8111833333969116,4,7899,,,,,,
0.6875,0.4878588020801544,1.6394797563552856,4,7949,,,,,,
0.65625,0.4522702097892761,1.689199686050415,4,7999,,,,,,
0.578125,0.4531552195549011,1.8775169849395752,4,8049,,,,,,
0.484375,0.34898683428764343,2.3056259155273438,4,8099,,,,,,
0.53125,0.2963953912258148,1.8451006412506104,4,8149,,,,,,
0.5625,0.45027053356170654,1.8005578517913818,4,8199,,,,,,
0.625,0.5045138597488403,1.8114895820617676,4,8249,,,,,,
0.59375,0.4326457381248474,1.9153616428375244,4,8299,,,,,,
0.453125,0.34695887565612793,2.0005950927734375,4,8349,,,,,,
0.40625,0.28135764598846436,2.649883270263672,4,8399,,,,,,
0.515625,0.41740739345550537,2.16922926902771,4,8449,,,,,,
,,,4,8474,0.5327454209327698,0.3933921456336975,2.0974340438842773,,,
,,,4,8474,,,,0.5537334084510803,0.4886735677719116,1.972274661064148
0.71875,0.5594657063484192,1.446967363357544,5,8499,,,,,,
0.75,0.692530632019043,1.4800784587860107,5,8549,,,,,,
0.65625,0.506772518157959,1.7117843627929688,5,8599,,,,,,
0.515625,0.36614906787872314,1.6548874378204346,5,8649,,,,,,
0.546875,0.41103893518447876,1.8957520723342896,5,8699,,,,,,
0.5625,0.4761580228805542,1.7463483810424805,5,8749,,,,,,
0.640625,0.4707317054271698,1.5810954570770264,5,8799,,,,,,
0.640625,0.5199239253997803,1.7281363010406494,5,8849,,,,,,
0.578125,0.4202192425727844,1.8018404245376587,5,8899,,,,,,
0.5625,0.389199435710907,2.028341293334961,5,8949,,,,,,
0.515625,0.3819107413291931,2.054065704345703,5,8999,,,,,,
0.578125,0.41874366998672485,1.9273712635040283,5,9049,,,,,,
0.53125,0.39883607625961304,1.8809596300125122,5,9099,,,,,,
0.609375,0.39277613162994385,1.6377384662628174,5,9149,,,,,,
0.515625,0.38179463148117065,2.0944924354553223,5,9199,,,,,,
0.515625,0.42344722151756287,1.8694217205047607,5,9249,,,,,,
0.515625,0.30781441926956177,2.2391276359558105,5,9299,,,,,,
0.53125,0.36174243688583374,1.8978489637374878,5,9349,,,,,,
0.515625,0.4005366861820221,2.000375270843506,5,9399,,,,,,
0.515625,0.41688311100006104,2.0846872329711914,5,9449,,,,,,
0.609375,0.48127880692481995,1.889812707901001,5,9499,,,,,,
0.59375,0.42060554027557373,1.9130958318710327,5,9549,,,,,,
0.640625,0.4597998559474945,1.5352367162704468,5,9599,,,,,,
0.640625,0.5523809194564819,1.6087502241134644,5,9649,,,,,,
0.53125,0.33940649032592773,2.262486219406128,5,9699,,,,,,
0.515625,0.40118807554244995,2.066476583480835,5,9749,,,,,,
0.59375,0.42727744579315186,1.6101040840148926,5,9799,,,,,,
0.375,0.24036794900894165,2.31765079498291,5,9849,,,,,,
0.5625,0.5202998518943787,1.848806619644165,5,9899,,,,,,
0.625,0.5006211400032043,1.771058201789856,5,9949,,,,,,
0.5,0.39055106043815613,2.1705398559570312,5,9999,,,,,,
0.484375,0.36371028423309326,2.2159409523010254,5,10049,,,,,,
0.5,0.42232805490493774,1.8727788925170898,5,10099,,,,,,
0.515625,0.3677142858505249,2.0867581367492676,5,10149,,,,,,
,,,5,10169,0.5450197458267212,0.40454792976379395,2.057321071624756,,,
,,,5,10169,,,,0.5710453391075134,0.5224040150642395,1.8905524015426636
0.578125,0.4403846263885498,1.655334234237671,6,10199,,,,,,
0.578125,0.4357420802116394,1.5836234092712402,6,10249,,,,,,
0.6875,0.5378836393356323,1.4335812330245972,6,10299,,,,,,
0.5,0.2831686735153198,2.033649206161499,6,10349,,,,,,
0.578125,0.4336734712123871,1.548884391784668,6,10399,,,,,,
0.5625,0.41520923376083374,1.9722620248794556,6,10449,,,,,,
0.546875,0.4170953035354614,1.9384753704071045,6,10499,,,,,,
0.6875,0.5154595375061035,1.4367743730545044,6,10549,,,,,,
0.578125,0.4566558599472046,1.9215106964111328,6,10599,,,,,,
0.625,0.5016469359397888,1.6515979766845703,6,10649,,,,,,
0.59375,0.4384726881980896,1.988345980644226,6,10699,,,,,,
0.609375,0.4450719952583313,1.8526983261108398,6,10749,,,,,,
0.53125,0.3980880379676819,1.932664394378662,6,10799,,,,,,
0.609375,0.4228516221046448,1.8682101964950562,6,10849,,,,,,
0.546875,0.3849391043186188,2.0366594791412354,6,10899,,,,,,
0.625,0.49131301045417786,1.638266921043396,6,10949,,,,,,
0.703125,0.5351603031158447,1.6103487014770508,6,10999,,,,,,
0.640625,0.505895733833313,1.5274615287780762,6,11049,,,,,,
0.703125,0.48878154158592224,1.4770267009735107,6,11099,,,,,,
0.53125,0.3792632520198822,2.1111350059509277,6,11149,,,,,,
0.578125,0.4849379062652588,2.0576720237731934,6,11199,,,,,,
0.515625,0.3093169927597046,2.3505353927612305,6,11249,,,,,,
0.609375,0.4664454460144043,1.9014050960540771,6,11299,,,,,,
0.546875,0.3535691201686859,1.9416015148162842,6,11349,,,,,,
0.53125,0.3787819743156433,1.8948514461517334,6,11399,,,,,,
0.515625,0.40770161151885986,1.8972543478012085,6,11449,,,,,,
0.5625,0.38534456491470337,1.7050009965896606,6,11499,,,,,,
0.5625,0.41380470991134644,2.0232253074645996,6,11549,,,,,,
0.484375,0.3668067455291748,2.1432080268859863,6,11599,,,,,,
0.390625,0.2581428289413452,2.5372421741485596,6,11649,,,,,,
0.625,0.4514991343021393,1.8670847415924072,6,11699,,,,,,
0.625,0.4257575571537018,1.7578277587890625,6,11749,,,,,,
0.578125,0.47480159997940063,1.996896505355835,6,11799,,,,,,
0.59375,0.44565528631210327,1.9030787944793701,6,11849,,,,,,
,,,6,11864,0.5501893758773804,0.40901607275009155,2.0406055450439453,,,
,,,6,11864,,,,0.5873432755470276,0.5608004927635193,1.825402855873108
0.65625,0.48817649483680725,1.6927694082260132,7,11899,,,,,,
0.640625,0.5928218364715576,1.7737616300582886,7,11949,,,,,,
0.59375,0.48639458417892456,1.8339706659317017,7,11999,,,,,,
0.734375,0.5768908262252808,1.252974271774292,7,12049,,,,,,
0.578125,0.48096928000450134,1.7804803848266602,7,12099,,,,,,
0.625,0.4358537793159485,1.699347734451294,7,12149,,,,,,
0.65625,0.4918069839477539,1.5414860248565674,7,12199,,,,,,
0.65625,0.5161172151565552,1.4706227779388428,7,12249,,,,,,
0.5625,0.345075786113739,1.8894851207733154,7,12299,,,,,,
0.65625,0.5078643560409546,1.7177128791809082,7,12349,,,,,,
0.609375,0.4404762089252472,1.6861727237701416,7,12399,,,,,,
0.53125,0.40109893679618835,2.020418167114258,7,12449,,,,,,
0.46875,0.33851853013038635,2.246685028076172,7,12499,,,,,,
0.59375,0.4792592525482178,1.7657002210617065,7,12549,,,,,,
0.59375,0.37785258889198303,1.7811297178268433,7,12599,,,,,,
0.671875,0.5952380895614624,1.6076455116271973,7,12649,,,,,,
0.640625,0.4828157424926758,1.5155727863311768,7,12699,,,,,,
0.609375,0.43654245138168335,1.6124876737594604,7,12749,,,,,,
0.625,0.49694058299064636,1.8004059791564941,7,12799,,,,,,
0.546875,0.4074901342391968,2.053626298904419,7,12849,,,,,,
0.578125,0.40356314182281494,1.9197297096252441,7,12899,,,,,,
0.578125,0.41601061820983887,1.9607670307159424,7,12949,,,,,,
0.640625,0.4994845986366272,1.6660902500152588,7,12999,,,,,,
0.640625,0.5501107573509216,1.7078473567962646,7,13049,,,,,,
0.625,0.4217512905597687,1.492439866065979,7,13099,,,,,,
0.609375,0.4688483476638794,1.6310460567474365,7,13149,,,,,,
0.640625,0.43180835247039795,1.5211836099624634,7,13199,,,,,,
0.46875,0.3530345857143402,2.1325035095214844,7,13249,,,,,,
0.6875,0.5104598999023438,1.5824620723724365,7,13299,,,,,,
0.484375,0.3277408480644226,1.9209504127502441,7,13349,,,,,,
0.59375,0.4437950849533081,1.7536976337432861,7,13399,,,,,,
0.75,0.6680272221565247,1.5382859706878662,7,13449,,,,,,
0.5,0.407196968793869,2.1547739505767822,7,13499,,,,,,
0.5625,0.39472129940986633,1.8736591339111328,7,13549,,,,,,
,,,7,13559,0.5607221126556396,0.4247519373893738,2.0023305416107178,,,
,,,7,13559,,,,0.6009863615036011,0.5813318490982056,1.7707310914993286
0.546875,0.360370397567749,1.8676660060882568,8,13599,,,,,,
0.65625,0.5807387232780457,1.69456148147583,8,13649,,,,,,
0.546875,0.3496572971343994,1.7868647575378418,8,13699,,,,,,
0.578125,0.4360389709472656,1.751276969909668,8,13749,,,,,,
0.53125,0.3286111056804657,1.937281847000122,8,13799,,,,,,
0.625,0.4931198060512543,1.9417810440063477,8,13849,,,,,,
0.546875,0.44634923338890076,1.9822076559066772,8,13899,,,,,,
0.53125,0.45916152000427246,1.9862022399902344,8,13949,,,,,,
0.671875,0.505820631980896,1.596911907196045,8,13999,,,,,,
0.546875,0.4637037217617035,1.8327966928482056,8,14049,,,,,,
0.578125,0.348430335521698,1.7466901540756226,8,14099,,,,,,
0.65625,0.5212347507476807,1.5538585186004639,8,14149,,,,,,
0.65625,0.5300993919372559,1.4572384357452393,8,14199,,,,,,
0.5625,0.4135105311870575,1.8477749824523926,8,14249,,,,,,
0.671875,0.5414141416549683,1.6541787385940552,8,14299,,,,,,
0.59375,0.4305144250392914,1.8170254230499268,8,14349,,,,,,
0.59375,0.5007644891738892,1.7089085578918457,8,14399,,,,,,
0.625,0.5163387060165405,1.7863038778305054,8,14449,,,,,,
0.765625,0.6814694404602051,1.384553074836731,8,14499,,,,,,
0.625,0.47255510091781616,1.767935037612915,8,14549,,,,,,
0.5625,0.4516717195510864,1.7045280933380127,8,14599,,,,,,
0.65625,0.5772619247436523,1.7241590023040771,8,14649,,,,,,
0.703125,0.5988095998764038,1.3044360876083374,8,14699,,,,,,
0.546875,0.40962302684783936,1.774277687072754,8,14749,,,,,,
0.640625,0.5242213010787964,1.6148428916931152,8,14799,,,,,,
0.546875,0.4698781967163086,1.908055067062378,8,14849,,,,,,
0.53125,0.35525161027908325,1.994359016418457,8,14899,,,,,,
0.625,0.48181357979774475,1.5316988229751587,8,14949,,,,,,
0.59375,0.47365137934684753,1.6908824443817139,8,14999,,,,,,
0.640625,0.50281822681427,1.6266024112701416,8,15049,,,,,,
0.53125,0.3668186366558075,1.9206902980804443,8,15099,,,,,,
0.609375,0.4380423426628113,1.9001003503799438,8,15149,,,,,,
0.59375,0.4867335557937622,1.8626385927200317,8,15199,,,,,,
0.75,0.5745542049407959,1.1696057319641113,8,15249,,,,,,
,,,8,15254,0.5643988847732544,0.43536490201950073,1.9776179790496826,,,
,,,8,15254,,,,0.6110988259315491,0.6011103391647339,1.727204442024231
0.609375,0.44801586866378784,1.7053273916244507,9,15299,,,,,,
0.671875,0.5330564975738525,1.6861296892166138,9,15349,,,,,,
0.625,0.4699777662754059,1.5387067794799805,9,15399,,,,,,
0.578125,0.4132222831249237,1.610977053642273,9,15449,,,,,,
0.671875,0.5265734195709229,1.422333002090454,9,15499,,,,,,
0.640625,0.47451555728912354,1.4176039695739746,9,15549,,,,,,
0.5625,0.4059523940086365,1.6463017463684082,9,15599,,,,,,
0.59375,0.47117793560028076,1.9241697788238525,9,15649,,,,,,
0.5625,0.42082929611206055,1.7656060457229614,9,15699,,,,,,
0.75,0.6424422860145569,1.3261919021606445,9,15749,,,,,,
0.609375,0.511621356010437,1.5455842018127441,9,15799,,,,,,
0.65625,0.5971014499664307,1.7066478729248047,9,15849,,,,,,
0.640625,0.5054563283920288,1.7468650341033936,9,15899,,,,,,
0.671875,0.5908246040344238,1.443950891494751,9,15949,,,,,,
0.71875,0.5663572549819946,1.336101770401001,9,15999,,,,,,
0.5625,0.4710317850112915,1.770377516746521,9,16049,,,,,,
0.625,0.45041409134864807,1.618235468864441,9,16099,,,,,,
0.65625,0.5417791604995728,1.529109001159668,9,16149,,,,,,
0.515625,0.30425825715065,2.0084166526794434,9,16199,,,,,,
0.75,0.6194372773170471,1.3439037799835205,9,16249,,,,,,
0.703125,0.47399765253067017,1.4729325771331787,9,16299,,,,,,
0.5625,0.43873831629753113,1.9734928607940674,9,16349,,,,,,
0.703125,0.5356789827346802,1.397195816040039,9,16399,,,,,,
0.640625,0.5276695489883423,1.5843653678894043,9,16449,,,,,,
0.671875,0.5448484420776367,1.4774737358093262,9,16499,,,,,,
0.703125,0.5195016860961914,1.4322264194488525,9,16549,,,,,,
0.609375,0.45514488220214844,1.8186506032943726,9,16599,,,,,,
0.640625,0.5113636255264282,1.5184338092803955,9,16649,,,,,,
0.65625,0.565692663192749,1.5764714479446411,9,16699,,,,,,
0.59375,0.3893374800682068,2.081444025039673,9,16749,,,,,,
0.59375,0.48994168639183044,1.8664567470550537,9,16799,,,,,,
0.515625,0.4353076219558716,1.9121153354644775,9,16849,,,,,,
0.578125,0.4524315595626831,1.6691765785217285,9,16899,,,,,,
0.515625,0.3728301525115967,2.0146546363830566,9,16949,,,,,,
,,,9,16949,0.5710889101028442,0.4443487823009491,1.957613229751587,,,
,,,9,16949,,,,0.6195796728134155,0.6205023527145386,1.691715955734253
