train_accuracy_step,train_f1score_step,train_labelsmoothingcrossentropy_step,epoch,step,val_accuracy,val_f1score,val_labelsmoothingcrossentropy,train_accuracy_epoch,train_f1score_epoch,train_labelsmoothingcrossentropy_epoch
0.1875,0.06234749034047127,3.8489532470703125,0,49,,,,,,
0.265625,0.09383609890937805,3.554779529571533,0,99,,,,,,
0.34375,0.142724871635437,3.1149661540985107,0,149,,,,,,
0.34375,0.13573193550109863,3.0148422718048096,0,199,,,,,,
0.375,0.20029190182685852,3.0280816555023193,0,249,,,,,,
0.328125,0.16893941164016724,2.8474419116973877,0,299,,,,,,
0.328125,0.12907883524894714,2.8554234504699707,0,349,,,,,,
0.375,0.24213699996471405,2.7635140419006348,0,399,,,,,,
0.4375,0.27799728512763977,2.650266170501709,0,449,,,,,,
0.5625,0.3744513690471649,2.2537248134613037,0,499,,,,,,
0.46875,0.27220603823661804,2.4989147186279297,0,549,,,,,,
0.578125,0.43673163652420044,1.9513336420059204,0,599,,,,,,
0.546875,0.33826133608818054,2.0286574363708496,0,649,,,,,,
0.390625,0.22447824478149414,2.4503402709960938,0,699,,,,,,
0.421875,0.29623478651046753,2.4298758506774902,0,749,,,,,,
0.609375,0.48181819915771484,1.8213691711425781,0,799,,,,,,
0.4375,0.26285073161125183,2.333510637283325,0,849,,,,,,
0.46875,0.27614086866378784,2.3340368270874023,0,899,,,,,,
0.53125,0.33736637234687805,2.2598378658294678,0,949,,,,,,
0.453125,0.2977065443992615,2.3754682540893555,0,999,,,,,,
0.59375,0.381211519241333,2.0015485286712646,0,1049,,,,,,
0.515625,0.3838905692100525,1.9470605850219727,0,1099,,,,,,
0.515625,0.2917933166027069,2.0035223960876465,0,1149,,,,,,
0.46875,0.38035714626312256,1.9841833114624023,0,1199,,,,,,
0.515625,0.3580745458602905,2.2559072971343994,0,1249,,,,,,
0.5625,0.38431376218795776,1.8851103782653809,0,1299,,,,,,
0.609375,0.46861475706100464,1.5773217678070068,0,1349,,,,,,
0.65625,0.40005677938461304,1.7751073837280273,0,1399,,,,,,
0.703125,0.5254195928573608,1.4458848237991333,0,1449,,,,,,
0.671875,0.47740185260772705,1.5316565036773682,0,1499,,,,,,
0.609375,0.45254290103912354,2.05112624168396,0,1549,,,,,,
0.5,0.35182300209999084,2.241919994354248,0,1599,,,,,,
0.59375,0.4295414388179779,2.009995698928833,0,1649,,,,,,
,,,0,1696,0.625003457069397,0.49738234281539917,1.713443398475647,,,
,,,0,1696,,,,0.478519082069397,0.3165872097015381,2.3484251499176025
0.703125,0.5610619783401489,1.5337737798690796,1,1699,,,,,,
0.703125,0.6004064679145813,1.4656776189804077,1,1749,,,,,,
0.625,0.4993121922016144,1.8739807605743408,1,1799,,,,,,
0.640625,0.48327523469924927,1.480396032333374,1,1849,,,,,,
0.53125,0.3559412360191345,1.9119467735290527,1,1899,,,,,,
